,Date,Material,Count
3313,1917,synthetic->bakelite - possible,1
3314,1917,skin->suede,1
3315,1917,metal->cast-iron,3
3316,1917,synthetic->leatherette,3
3317,1917,wood->walnut,1
3318,1917,bone->ivory,2
3319,1917,synthetic->vinyl,1
3320,1917,plant,1
3321,1917,metal->brass - possible,1
3322,1917,fibre->velvet,1
3323,1917,metal->steel - possible,1
3324,1917,metal->bronze,1
3325,1917,wood->boxwood,1
3326,1917,synthetic->celluloid,2
3327,1917,synthetic->carbon,1
3328,1917,ceramic,2
3329,1917,metal->nickel,11
3330,1917,synthetic - possible,1
3331,1917,wood->cork,1
3332,1917,resin,1
3333,1917,synthetic->,3
3334,1917,ceramic->porcelain,9
3335,1917,metal->zinc,4
3336,1917,stone->,1
3337,1917,fibre->canvas,1
3338,1917,metal->iron - possible,1
3339,1917,stone,3
3340,1918,,23
3341,1918,metal->steel,59
3342,1918,wood,45
3343,1918,metal,82
3344,1918,fibre->,10
3345,1918,metal->tungsten,4
3346,1918,metal->nickel,13
3347,1918,glass->,14
3348,1918,synthetic->,8
3349,1918,paper->card stock,14
3350,1918,paper,77
3351,1918,fibre,19
3352,1918,wood->,28
3353,1918,paper->,19
3354,1918,paper->cardboard,15
3355,1918,metal->,29
3356,1918,resin->rubber,12
3357,1918,skin->leather,21
3358,1918,composite->ink,6
3359,1918,animal->glue,1
3360,1918,paper->pulp,2
3361,1918,resin->wax,5
3362,1918,metal->brass,49
3363,1918,fibre->felt,3
3364,1918,glass,25
3365,1918,metal->iron,15
3366,1918,metal->lead,1
3367,1918,synthetic->bakelite,7
3368,1918,synthetic,16
3369,1918,wood->oak,5
3370,1918,metal->molybdenum,1
3371,1918,wood->pine,2
3372,1918,wood->ash,2
3373,1918,wood->mahogany,1
3374,1918,wood->birch,1
3375,1918,fibre->cotton,5
3376,1918,metal->steel - possible,1
3377,1918,synthetic->plastic,1
3378,1918,skin,2
3379,1918,wood->cedar,1
3380,1918,synthetic->vinyl,1
3381,1918,metal->aluminum,8
3382,1918,fibre->canvas,5
3383,1918,metal->cast-iron,6
3384,1918,metal->aluminum - possible,2
3385,1918,resin,3
3386,1918,metal->gold,4
3387,1918,wood->hickory,2
3388,1918,wood->ironwood,1
3389,1918,metal->copper,5
3390,1918,synthetic->leatherette,1
3391,1918,metal - possible,1
3392,1918,fibre->linen - possible,5
3393,1918,fibre->linen,3
3394,1918,fibre->flannel,1
3395,1918,resin->phenolic,1
3396,1918,fibre->wool,2
3397,1918,ceramic->porcelain,6
3398,1918,glass->enamel,3
3399,1918,ceramic->,1
3400,1918,ceramic,1
3401,1918,animal,2
3402,1918,metal->zinc,1
3403,1918,metal->silver,4
3404,1918,metal->bronze,3
3405,1918,fibre->silk,3
3406,1918,fibre->felt - possible,1
3407,1918,fibre->velvet,1
3408,1918,bone,1
3409,1918,synthetic->bakelite - possible,2
3410,1918,wood->cork - possible,2
3411,1918,metal->lead - possible,1
3412,1918,resin - possible->rubber - possible,2
3413,1918,synthetic - possible,1
3414,1918,fibre->cotton - possible,5
3415,1918,fibre->wool - possible,1
3416,1918,fibre->twill,1
3417,1918,skin->,1
3418,1918,wood->spruce,1
3419,1918,skin->pelt,1
3420,1918,metal->brass - possible,1
3421,1919,metal->cast-iron,4
3422,1919,glass,34
3423,1919,wood,19
3424,1919,metal->,15
3425,1919,wood->,11
3426,1919,glass->,7
3427,1919,fibre->,4
3428,1919,skin->leather - possible,1
3429,1919,metal->brass,26
3430,1919,metal,51
3431,1919,paper,32
3432,1919,fibre,17
3433,1919,skin->leather,10
3434,1919,,8
3435,1919,resin->rubber,7
3436,1919,metal->lead,1
3437,1919,paper->cardboard,5
3438,1919,composite->ink,2
3439,1919,metal->brass - possible,2
3440,1919,metal->nickel - possible,1
3441,1919,synthetic->plastic,1
3442,1919,synthetic->bakelite,3
3443,1919,metal->copper,10
3444,1919,metal->galena,1
3445,1919,wood->oak,4
3446,1919,synthetic,27
3447,1919,resin->phenolic,1
3448,1919,metal->tungsten,1
3449,1919,metal->nickel,6
3450,1919,metal->steel,12
3451,1919,synthetic->vinyl,1
3452,1919,resin->wax,4
3453,1919,metal->tin,1
3454,1919,metal->silver,3
3455,1919,synthetic->carbon,3
3456,1919,synthetic->,3
3457,1919,metal->chromium,1
3458,1919,fibre->cotton,1
3459,1919,metal->iron,3
3460,1919,wood->mahogany,2
3461,1919,fibre->canvas - possible,2
3462,1919,wood - possible,2
3463,1919,glass->enamel,1
3464,1919,ceramic->porcelain,5
3465,1919,metal->copper - possible,1
3466,1919,metal->aluminum,1
3467,1919,fibre->silk,1
3468,1919,fibre->linen,2
3469,1919,metal->bronze,2
3470,1919,stone->mica,4
3471,1919,stone->asbestos,1
3472,1919,synthetic->bakelite - possible,1
3473,1919,paper->,3
3474,1919,synthetic->leatherette,1
3475,1919,metal->silver - possible,1
3476,1919,paper->card stock,5
3477,1919,fibre->felt,1
3478,1919,synthetic->celluloid,1
3479,1919,fluid,1
3480,1919,animal,3
3481,1919,resin - possible,3
3482,1919,bone,1
3483,1919,resin,2
3484,1919,plant,1
3485,1920,wood,187
3486,1920,fibre,81
3487,1920,fibre->linen - possible,1
3488,1920,metal,374
3489,1920,synthetic,119
3490,1920,glass->,155
3491,1920,metal->,169
3492,1920,synthetic->bakelite,104
3493,1920,paper,156
3494,1920,fibre->cotton,16
3495,1920,fibre->flannel,1
3496,1920,glass,186
3497,1920,,129
3498,1920,ceramic->,21
3499,1920,synthetic->carbon,71
3500,1920,fibre->,29
3501,1920,ceramic->porcelain,28
3502,1920,skin->leather,63
3503,1920,metal->steel,223
3504,1920,metal->brass,220
3505,1920,paper->card stock,7
3506,1920,resin - possible,6
3507,1920,wood->birch,4
3508,1920,wood->spruce,4
3509,1920,wood->,171
3510,1920,resin->rubber,114
3511,1920,synthetic->plastic,33
3512,1920,metal->copper,87
3513,1920,metal->aluminum,35
3514,1920,resin->ebonite,20
3515,1920,wood->pine,2
3516,1920,paper->cardboard,25
3517,1920,wood->oak - possible,3
3518,1920,metal->copper - possible,12
3519,1920,metal->brass - possible,17
3520,1920,metal->iron,51
3521,1920,metal->cast-iron,53
3522,1920,stone->asbestos,8
3523,1920,synthetic->,30
3524,1920,metal->iron - possible,3
3525,1920,metal->lead,8
3526,1920,metal->tin,9
3527,1920,stone->mica,13
3528,1920,metal->stainless steel,8
3529,1920,fibre->velvet,7
3530,1920,synthetic->leatherette,7
3531,1920,metal->chromium,11
3532,1920,metal->cast-iron - possible,1
3533,1920,resin->rubber - possible,5
3534,1920,synthetic - possible,3
3535,1920,fibre->felt,15
3536,1920,ceramic,31
3537,1920,resin,10
3538,1920,metal->tungsten,2
3539,1920,fibre->canvas,12
3540,1920,metal->nickel,18
3541,1920,animal->hair,1
3542,1920,wood->walnut,2
3543,1920,plant->wheat,1
3544,1920,ceramic->plaster,1
3545,1920,wood->oak,12
3546,1920,wood->cork,7
3547,1920,synthetic->celluloid,1
3548,1920,glass->enamel,9
3549,1920,fibre->twill,1
3550,1920,bone->,1
3551,1920,fibre->wool,3
3552,1920,skin,5
3553,1920,paper->,16
3554,1920,fibre->silk,5
3555,1920,stone->sapphire,1
3556,1920,synthetic->vinyl,3
3557,1920,ceramic->pottery,1
3558,1920,stone->sand,1
3559,1920,wood->teak,1
3560,1920,wood->mahogany,3
3561,1920,wood->rosewood,1
3562,1920,wood->cherry,1
3563,1920,wood->cedar,3
3564,1920,wood->butternut,1
3565,1920,fluid->water,1
3566,1920,animal->hair - possible,2
3567,1920,fluid,4
3568,1920,synthetic->leatherette - possible,1
3569,1920,stone->marble,2
3570,1920,metal->spring steel,1
3571,1920,wood->ash,1
3572,1920,plant->straw,1
3573,1920,animal->intestine,1
3574,1920,bone->ivory,2
3575,1920,metal->steel - possible,21
3576,1920,metal->aluminum - possible,4
3577,1920,metal->chromium - possible,5
3578,1920,metal->nickel - possible,2
3579,1920,stone->,2
3580,1920,fluid->alcohol,1
3581,1920,animal,7
3582,1920,metal->nickel-silver,1
3583,1920,metal->bronze,4
3584,1920,fibre->canvas - possible,2
3585,1920,skin->pelt,4
3586,1920,synthetic->elastic,1
3587,1920,wood->bamboo - possible,1
3588,1920,metal->silver,10
3589,1920,metal->platinum,2
3590,1920,fibre->linen,1
3591,1920,resin->wax,5
3592,1920,skin->leather - possible,1
3593,1920,metal->gunmetal,1
3594,1920,resin->phenolic,1
3595,1920,stone,1
3596,1920,synthetic - possible->,2
3597,1920,resin - possible->,1
3598,1920,fibre->cotton - possible,3
3599,1920,metal->mercury,3
3600,1920,stone->slate,1
3601,1920,paper->cardboard - possible,1
3602,1920,synthetic->bakelite - possible,5
3603,1920,skin->chamois,3
3604,1920,plant->,1
3605,1920,ceramic - possible->,1
3606,1920,ceramic->clay,2
3607,1920,metal->electrum,2
3608,1920,metal->zinc,3
3609,1920,synthetic->cellulose nitrate,1
3610,1920,ceramic->earthenware,2
3611,1920,metal->stainless steel - possible,51
3612,1920,stone - possible,1
3613,1920,fibre->velvet - possible,1
3614,1920,skin->chamois - possible,1
3615,1920, ,1
3616,1920,chamois - possible,1
3617,1920,wood->willow - possible,1
3618,1920,ceramic - possible,1
3619,1920,wood->mahogany - possible,1
3620,1920,wood->butternut - possible,1
3621,1920,resin - possible->rubber - possible,1
3622,1920,stone - possible->asbestos - possible,1
3623,1920,animal - possible->glue - possible,1
3624,1920,fibre->wool - possible,1
3625,1920,:animal,1
3626,1920,bone->horn,1
3627,1920,glass - possible->enamel - possible,1
3628,1921,fibre->linen,2
3629,1921,wood->,37
3630,1921,metal->aluminum,6
3631,1921,glass,17
3632,1921,paper->card stock,1
3633,1921,metal->copper - possible,19
3634,1921,paper,58
3635,1921,wood,21
3636,1921,metal,46
3637,1921,synthetic->nylon - possible,1
3638,1921,fibre->hemp - possible,1
3639,1921,fibre->canvas,1
3640,1921,,4
3641,1921,wood->oak,4
3642,1921,wood->birch,1
3643,1921,skin->hide,2
3644,1921,metal->,19
3645,1921,synthetic->plastic,5
3646,1921,paper->cardboard,4
3647,1921,fibre->,2
3648,1921,composite->ink,1
3649,1921,animal->glue,1
3650,1921,metal->brass,27
3651,1921,synthetic->bakelite,13
3652,1921,resin->rubber,6
3653,1921,wood->oak - possible,1
3654,1921,metal->brass - possible,1
3655,1921,metal->copper,10
3656,1921,metal->iron - possible,1
3657,1921,skin->leather,14
3658,1921,glass->,13
3659,1921,metal->iron,3
3660,1921,metal->steel,9
3661,1921,plant->cane,1
3662,1921,resin,2
3663,1921,fibre,6
3664,1921,synthetic,14
3665,1921,paper->papier-mache,1
3666,1921,ceramic,6
3667,1921,fibre->velvet,2
3668,1921,fibre->felt,3
3669,1921,fibre->cotton,3
3670,1921,metal->cast-iron,4
3671,1921,wood->fir,1
3672,1921,wood->boxwood,1
3673,1921,synthetic->,2
3674,1921,synthetic->leatherette,1
3675,1921,metal->chromium,1
3676,1921,paper->,1
3677,1921,animal->shellac,1
3678,1921,metal->nickel,3
3679,1921,stone->mica,3
3680,1921,resin->wax,4
3681,1921,ceramic->porcelain,6
3682,1921,composite,1
3683,1921,ceramic->,4
3684,1921,metal->tungsten,4
3685,1921,metal->zinc,1
3686,1921,animal,1
3687,1921,resin - possible,1
3688,1922,metal,81
3689,1922,synthetic,39
3690,1922,glass,48
3691,1922,paper,22
3692,1922,metal->steel,17
3693,1922,metal->iron,8
3694,1922,,5
3695,1922,metal->,21
3696,1922,synthetic->plastic,1
3697,1922,wood->,18
3698,1922,synthetic->bakelite - possible,1
3699,1922,synthetic->plastic - possible,1
3700,1922,fibre,9
3701,1922,synthetic->bakelite,19
3702,1922,metal->brass,15
3703,1922,wood,29
3704,1922,glass->,13
3705,1922,resin->rubber,10
3706,1922,plant->cane,1
3707,1922,synthetic->carbon,3
3708,1922,resin->wax,5
3709,1922,metal->tin,4
3710,1922,stone->marble,1
3711,1922,stone->mica,2
3712,1922,metal->bronze,1
3713,1922,metal->cast-iron,4
3714,1922,wood->walnut,1
3715,1922,skin->leather,9
3716,1922,metal->iron - possible,1
3717,1922,synthetic->leatherette,1
3718,1922,fibre->felt,1
3719,1922,fibre->,5
3720,1922,metal->aluminum - possible,1
3721,1922,metal->gold,1
3722,1922,metal->lead,3
3723,1922,paper->,3
3724,1922,composite->ink,1
3725,1922,metal->copper,6
3726,1922,paper->cardboard,2
3727,1922,synthetic->vinyl,1
3728,1922,ceramic,3
3729,1922,wood->hickory,1
3730,1922,metal->silver,1
3731,1922,metal->nickel,3
3732,1922,glass->enamel,1
3733,1922,ceramic->porcelain,3
3734,1922,fibre->velvet,1
3735,1922,synthetic->cellulose,1
3736,1922,metal->aluminum,1
3737,1922,synthetic->,3
3738,1922,stone,1
3739,1922,metal->galena,2
3740,1922,wood->boxwood,1
3741,1922,ceramic->plaster,1
3742,1922,metal->zinc,1
3743,1922,metal->brass - possible,2
3744,1922,ceramic->porcelain - possible,2
3745,1922,wood->ash,1
3746,1922,synthetic - possible,1
3747,1923,,14
3748,1923,synthetic->bakelite,26
3749,1923,metal,85
3750,1923,glass->,12
3751,1923,metal->brass,23
3752,1923,ceramic,8
3753,1923,paper,58
3754,1923,glass,72
3755,1923,synthetic,41
3756,1923,fibre,15
3757,1923,metal->,26
3758,1923,skin->leather,15
3759,1923,wood,26
3760,1923,wood->,24
3761,1923,resin->rubber,6
3762,1923,metal->brass - possible,1
3763,1923,synthetic->plastic,5
3764,1923,resin->ebonite,6
3765,1923,metal->nickel,3
3766,1923,metal->tin,2
3767,1923,metal->aluminum - possible,1
3768,1923,fibre->,2
3769,1923,metal->cast-iron,5
3770,1923,ceramic->porcelain,2
3771,1923,metal->aluminum,4
3772,1923,metal->bronze,2
3773,1923,metal->lead,2
3774,1923,wood->mahogany,5
3775,1923,wood->walnut,1
3776,1923,metal->steel,20
3777,1923,metal->copper,4
3778,1923,synthetic->,5
3779,1923,metal->iron,8
3780,1923,wood->teak,2
3781,1923,metal->platinum,1
3782,1923,stone->asbestos,1
3783,1923,metal->zinc,1
3784,1923,metal->duralumin,1
3785,1923,synthetic->carbon,1
3786,1923,paper->cardboard,7
3787,1923,synthetic->leatherette,2
3788,1923,animal->glue,1
3789,1923,synthetic->celluloid,3
3790,1923,metal->chromium,1
3791,1923,metal->stainless steel,24
3792,1923,bone->ivory,1
3793,1923,synthetic->vinyl,1
3794,1923,paper->card stock,2
3795,1923,metal->iron - possible,1
3796,1923,fibre->cotton,2
3797,1923,fibre->felt,1
3798,1923,wood->oak,3
3799,1923,wood->birch,1
3800,1923,wood->pine,1
3801,1923,synthetic->bakelite - possible,1
3802,1923,resin->phenolic,1
3803,1923,fibre->felt - possible,1
3804,1923,metal->steel - possible,2
3805,1923,animal,13
3806,1923,resin - possible,13
3807,1923,:animal,1
3808,1924,wood,44
3809,1924,metal,98
3810,1924,synthetic,56
3811,1924,metal->tungsten,1
3812,1924,glass,66
3813,1924,paper,55
3814,1924,,16
3815,1924,metal->copper,9
3816,1924,resin->gutta-percha,2
3817,1924,fibre->jute,2
3818,1924,wood->,37
3819,1924,metal->aluminum,3
3820,1924,metal->bronze,1
3821,1924,synthetic->bakelite,34
3822,1924,wood->oak,3
3823,1924,metal->nickel,7
3824,1924,glass->enamel,5
3825,1924,ceramic->porcelain,6
3826,1924,resin,2
3827,1924,synthetic->plastic,9
3828,1924,metal->brass,44
3829,1924,metal->steel,11
3830,1924,glass->,15
3831,1924,resin->rubber,32
3832,1924,metal->,32
3833,1924,fibre->cotton,1
3834,1924,skin->leather,11
3835,1924,metal->brass - possible,2
3836,1924,stone->slate,11
3837,1924,metal->iron,20
3838,1924,wood->mahogany,12
3839,1924,wood->ebony,1
3840,1924,fibre->felt,5
3841,1924,synthetic->vinyl,1
3842,1924,bone->ivory,1
3843,1924,metal->bronze - possible,1
3844,1924,fibre,21
3845,1924,metal->silver,1
3846,1924,resin->ebonite,2
3847,1924,wood->walnut,2
3848,1924,ceramic->earthenware,1
3849,1924,synthetic->,8
3850,1924,paper->cardboard,10
3851,1924,fibre->canvas,1
3852,1924,synthetic->leatherette,1
3853,1924,metal->chromium,1
3854,1924,metal->chromium - possible,1
3855,1924,metal->aluminum - possible,1
3856,1924,composite->fibreboard - possible,1
3857,1924,paper->cardboard - possible,1
3858,1924,paper->card stock,5
3859,1924,synthetic->bakelite - possible,1
3860,1924,skin,1
3861,1924,metal->steel - possible,1
3862,1924,wood->cork,2
3863,1924,metal->tin,2
3864,1924,fibre->,3
3865,1924,stone->mica,4
3866,1924,ceramic,2
3867,1924,stone->asbestos,1
3868,1924,synthetic - possible,1
3869,1924,metal->gold,1
3870,1924,metal->lead,1
3871,1924,paper->,1
3872,1924,synthetic->cellulose,1
3873,1924,synthetic->acetate,1
3874,1924,fibre->wool,1
3875,1924,fibre->silk,1
3876,1924,metal->cast-iron,1
3877,1924,resin->wax,2
3878,1924,fibre->linen,1
3879,1924,ceramic->stoneware,2
3880,1925,metal,176
3881,1925,glass,112
3882,1925,synthetic,103
3883,1925,paper,79
3884,1925,paper->cardboard,9
3885,1925,wood->,35
3886,1925,metal->steel,46
3887,1925,metal->copper,53
3888,1925,metal->brass,59
3889,1925,synthetic->bakelite,28
3890,1925,fibre->cotton,8
3891,1925,wood->cedar,2
3892,1925,wood->elm,1
3893,1925,metal->,47
3894,1925,fibre->linen,4
3895,1925,fibre->,10
3896,1925,composite->ink,1
3897,1925,animal->glue,1
3898,1925,paper->,4
3899,1925,resin->rubber,24
3900,1925,ceramic,11
3901,1925,,14
3902,1925,wood->mahogany,3
3903,1925,wood->plywood,1
3904,1925,fibre,51
3905,1925,synthetic->plastic,7
3906,1925,metal->aluminum,12
3907,1925,metal->cast-iron,14
3908,1925,metal->nickel,21
3909,1925,resin->ebonite,3
3910,1925,synthetic->carbon,10
3911,1925,wood,58
3912,1925,metal->lead - possible,3
3913,1925,wood - possible,4
3914,1925,glass->,32
3915,1925,synthetic->bakelite - possible,2
3916,1925,metal->steel - possible,3
3917,1925,fibre->jute,1
3918,1925,resin->gutta-percha,1
3919,1925,metal->platinum,1
3920,1925,synthetic->leatherette,3
3921,1925,resin->wax,4
3922,1925,fibre->canvas,3
3923,1925,ceramic->porcelain,22
3924,1925,metal->iron,19
3925,1925,metal->bronze,4
3926,1925,skin->leather,32
3927,1925,synthetic->,14
3928,1925,glass->enamel,3
3929,1925,metal->aluminum - possible,2
3930,1925,wood->oak,3
3931,1925,stone->selenium,1
3932,1925,ceramic->,4
3933,1925,wood->butternut,1
3934,1925,wood->walnut,1
3935,1925,wood->spruce,1
3936,1925,metal->chromium,2
3937,1925,metal->brass - possible,2
3938,1925,skin->leather - possible,1
3939,1925,synthetic->vinyl,1
3940,1925,metal->tin,1
3941,1925,metal->chromium - possible,2
3942,1925,metal->nickel - possible,1
3943,1925,metal->silver,2
3944,1925,fibre->linen - possible,1
3945,1925,wood->teak,1
3946,1925,skin,1
3947,1925,paper->card stock,3
3948,1925,metal->duralumin,1
3949,1925,stone->mica,3
3950,1925,metal->dumet,1
3951,1925,metal->molybdenum,1
3952,1925,metal->tungsten,1
3953,1925,stone,2
3954,1925,metal->galena,1
3955,1925,resin->rubber - possible,1
3956,1925,stone->asbestos,3
3957,1925,fibre->felt,3
3958,1925,plant->cactus,1
3959,1925,stone->silica,1
3960,1925,synthetic->condensite,1
3961,1925,fibre->silk,1
3962,1925,wood->pine,1
3963,1925,wood->balsam fir,1
3964,1925,metal->zinc,1
3965,1925,composite->fibreboard,1
3966,1925,fibre->wool,2
3967,1925,fibre->canvas - possible,1
3968,1925,metal->silver - possible,1
3969,1925,plant,1
3970,1926,paper,91
3971,1926,metal->steel,26
3972,1926,glass->,17
3973,1926,synthetic->,7
3974,1926,skin->leather,21
3975,1926,fibre,17
3976,1926,metal->brass,21
3977,1926,synthetic->bakelite,11
3978,1926,ceramic,5
3979,1926,metal->,30
3980,1926,wood->,18
3981,1926,resin->rubber,10
3982,1926,glass,62
3983,1926,metal,80
3984,1926,synthetic,66
3985,1926,,15
3986,1926,paper->card stock,4
3987,1926,metal->copper,5
3988,1926,synthetic->polyethylene,1
3989,1926,fibre->jute,1
3990,1926,resin->gutta-percha,1
3991,1926,wood,24
3992,1926,metal->nickel,7
3993,1926,skin->,1
3994,1926,metal->duralumin,2
3995,1926,synthetic->carbon,5
3996,1926,resin->phenolic,1
3997,1926,resin->wax,1
3998,1926,metal->cast-iron,7
3999,1926,metal->tin,2
4000,1926,fibre->velvet,1
4001,1926,metal->chromium,3
4002,1926,wood->mahogany,1
4003,1926,metal->aluminum,5
4004,1926,paper->,4
4005,1926,paper->cardboard,8
4006,1926,metal->iron,10
4007,1926,glass->enamel,3
4008,1926,ceramic->porcelain,1
4009,1926,synthetic->leatherette,7
4010,1926,synthetic->plastic,4
4011,1926,fibre->cotton,3
4012,1926,fibre->,3
4013,1926,metal->brass - possible,1
4014,1926,synthetic - possible,1
4015,1926,metal->aluminum - possible,1
4016,1926,resin->vulcanite,1
4017,1926,synthetic->acetate,1
4018,1926,animal->hair,1
4019,1926,plant->straw,1
4020,1926,fibre->linen,2
4021,1926,fibre->wool,1
4022,1926,ceramic->,11
4023,1926,stone->asbestos,11
4024,1926,ceramic->earthenware,1
4025,1927,paper,84
4026,1927,paper->cardboard,10
4027,1927,composite->ink,2
4028,1927,metal->steel,20
4029,1927,glass,70
4030,1927,metal,101
4031,1927,synthetic,66
4032,1927,metal->aluminum,8
4033,1927,metal->iron,8
4034,1927,wood->,20
4035,1927,metal->nickel,2
4036,1927,paper->,4
4037,1927,glass->,14
4038,1927,synthetic->plastic,8
4039,1927,fibre,27
4040,1927,,8
4041,1927,fibre->,7
4042,1927,metal->brass,18
4043,1927,skin->leather,22
4044,1927,metal->,27
4045,1927,wood,34
4046,1927,metal->copper,8
4047,1927,resin->gutta-percha,1
4048,1927,fibre->jute,1
4049,1927,synthetic->bakelite,9
4050,1927,synthetic->celluloid,2
4051,1927,resin->rubber,9
4052,1927,wood->walnut,1
4053,1927,synthetic->formica,1
4054,1927,wood->oak,2
4055,1927,synthetic->bakelite - possible,1
4056,1927,metal->cast-iron,2
4057,1927,metal->tin,2
4058,1927,resin->ebonite,1
4059,1927,glass->enamel,4
4060,1927,bone->ivory,1
4061,1927,fibre->linen - possible,1
